post_id;is_featured;score;created_at_day;created_at_daytime;hunter_id;hunter_followers;hunter_has_twitter;hunter_has_website;maker_id;maker_followers;maker_has_twitter;maker_has_website
131044;1;34;2018-07-17;2018-07-17 00:01:00;2514;1187;1;1;371672;175;1;1
131044;1;34;2018-07-17;2018-07-17 00:01:00;2514;1187;1;1;371672;175;1;1
131218;1;31;2018-07-19;2018-07-19 00:01:00;2514;1187;1;1;639537;85;1;0
131218;1;31;2018-07-19;2018-07-19 00:01:00;2514;1187;1;1;639537;85;1;0
132925;1;30;2018-08-14;2018-08-15 00:00:00;2596;162;1;1;93946;322;1;1
132925;1;30;2018-08-14;2018-08-15 00:00:00;2596;162;1;1;93946;322;1;1
130068;1;44;2018-07-02;2018-07-02 09:37:39;2626;2389;1;1;973045;19;1;1
130068;1;44;2018-07-02;2018-07-02 09:37:39;2626;2389;1;1;973045;19;1;1
131273;0;54;2018-07-19;2018-07-19 07:48:27;2872;230;1;1;340833;15;1;1
131273;0;54;2018-07-19;2018-07-19 07:48:27;2872;230;1;1;340833;15;1;1
129791;1;260;2018-06-28;2018-06-28 00:00:00;3591;817;1;1;88447;605;1;1
129791;1;260;2018-06-28;2018-06-28 00:00:00;3591;817;1;1;88447;605;1;1
133128;1;33;2018-08-17;2018-08-17 08:04:24;3619;697;1;1;1355582;0;0;1
133128;1;33;2018-08-17;2018-08-17 08:04:24;3619;697;1;1;1355582;0;0;1
129919;1;249;2018-06-29;2018-06-29 02:58:38;3687;451;1;1;148688;29;1;1
129919;1;249;2018-06-29;2018-06-29 02:58:38;3687;451;1;1;148688;29;1;1
131700;0;25;2018-07-26;2018-07-26 00:16:38;4152;1401;1;1;1177624;64;1;1
131700;0;25;2018-07-26;2018-07-26 00:16:38;4152;1401;1;1;1177624;64;1;1
156667;1;637;2019-05-28;2019-05-28 00:14:00;4152;1401;1;1;1762039;11;1;0
156667;1;637;2019-05-28;2019-05-28 00:14:00;4152;1401;1;1;1762039;11;1;0
128204;1;128;2018-10-05;2018-10-05 00:01:00;4223;580;1;1;78526;173;1;0
128204;1;128;2018-10-05;2018-10-05 00:01:00;4223;580;1;1;78526;173;1;0
133193;1;415;2018-08-20;2018-08-20 00:10:00;4248;5168;1;1;1394191;9;1;1
133193;1;415;2018-08-20;2018-08-20 00:10:00;4248;5168;1;1;1394191;9;1;1
132290;1;65;2018-08-04;2018-08-04 00:00:00;4316;815;1;1;125082;8;1;1
132290;1;65;2018-08-04;2018-08-04 00:00:00;4316;815;1;1;125082;8;1;1
135952;0;6;2018-09-28;2018-09-28 02:02:04;4324;1441;1;1;63535;52;1;1
135952;0;6;2018-09-28;2018-09-28 02:02:04;4324;1441;1;1;63535;52;1;1
132685;1;325;2018-08-14;2018-08-14 00:01:00;4518;206;1;1;616237;981;1;1
132685;1;325;2018-08-14;2018-08-14 00:01:00;4518;206;1;1;616237;981;1;1
157127;1;602;2019-06-01;2019-06-01 00:00:00;4823;874;1;1;777048;23;0;0
157127;1;602;2019-06-01;2019-06-01 00:00:00;4823;874;1;1;777048;23;0;0
135569;0;2;2018-09-24;2018-09-24 12:57:35;4875;47;1;0;456142;1737;1;1
135569;0;2;2018-09-24;2018-09-24 12:57:35;4875;47;1;0;456142;1737;1;1
130544;1;207;2018-07-10;2018-07-10 02:52:00;5121;593;1;1;1304853;3;1;1
130544;1;207;2018-07-10;2018-07-10 02:52:00;5121;593;1;1;1304853;3;1;1
143228;1;565;2019-01-22;2019-01-22 01:00:00;5349;1737;1;1;1621166;8;1;1
143228;1;565;2019-01-22;2019-01-22 01:00:00;5349;1737;1;1;1621166;8;1;1
151876;1;368;2019-04-23;2019-04-23 02:00:00;5349;1737;1;1;1793418;1;0;0
151876;1;368;2019-04-23;2019-04-23 02:00:00;5349;1737;1;1;1793418;1;0;0
133019;1;171;2018-08-16;2018-08-16 00:34:13;5537;861;1;1;1379355;38;1;1
133019;1;171;2018-08-16;2018-08-16 00:34:13;5537;861;1;1;1379355;38;1;1
122220;1;2957;2018-08-13;2018-03-14 00:01:00;6674;117;1;1;187596;16;1;1
122220;1;2957;2018-08-13;2018-03-14 00:01:00;6674;117;1;1;187596;16;1;1
136757;1;2139;2018-10-10;2018-10-10 06:56:26;6732;608;1;1;110213;283;1;1
136757;1;2139;2018-10-10;2018-10-10 06:56:26;6732;608;1;1;110213;283;1;1
130355;1;73;2018-07-06;2018-07-06 05:28:45;7071;856;1;1;1016159;25;1;0
130355;1;73;2018-07-06;2018-07-06 05:28:45;7071;856;1;1;1016159;25;1;0
130276;1;41;2018-07-05;2018-07-05 02:03:53;7293;3807;1;1;550080;55;1;1
130276;1;41;2018-07-05;2018-07-05 02:03:53;7293;3807;1;1;550080;55;1;1
132470;1;585;2018-08-07;2018-08-07 00:28:36;7293;3807;1;1;35368;93;1;0
132470;1;585;2018-08-07;2018-08-07 00:28:36;7293;3807;1;1;35368;93;1;0
135750;1;517;2018-09-26;2018-09-26 03:56:56;7293;3807;1;1;1587;1084;1;1
135750;1;517;2018-09-26;2018-09-26 03:56:56;7293;3807;1;1;1587;1084;1;1
131824;0;757;2018-07-27;2018-07-27 09:25:44;7637;45;1;1;1359160;29;0;0
131824;0;757;2018-07-27;2018-07-27 09:25:44;7637;45;1;1;1359160;29;0;0
133727;1;49;2018-08-27;2018-08-28 00:00:00;7637;45;1;1;1401561;6;0;0
133727;1;49;2018-08-27;2018-08-28 00:00:00;7637;45;1;1;1401561;6;0;0
137606;1;781;2018-10-23;2018-10-23 00:09:26;7857;803;1;1;46949;307;1;1
137606;1;781;2018-10-23;2018-10-23 00:09:26;7857;803;1;1;46949;307;1;1
141708;1;142;2018-12-22;2018-12-22 00:00:00;7911;8073;1;1;496556;15;1;1
141708;1;142;2018-12-22;2018-12-22 00:00:00;7911;8073;1;1;496556;15;1;1
130044;1;93;2018-07-02;2018-07-02 06:48:01;8171;716;1;1;150891;1105;1;1
130044;1;93;2018-07-02;2018-07-02 06:48:01;8171;716;1;1;150891;1105;1;1
133411;1;477;2018-08-22;2018-08-22 00:00:00;8989;666;1;1;1375908;29;0;1
133411;1;477;2018-08-22;2018-08-22 00:00:00;8989;666;1;1;1375908;29;0;1
136352;1;121;2018-10-04;2018-10-04 02:09:50;8989;666;1;1;1431671;10;0;1
136352;1;121;2018-10-04;2018-10-04 02:09:50;8989;666;1;1;1431671;10;0;1
129907;1;56;2018-06-29;2018-06-29 02:36:07;9297;348;1;1;499948;155;1;1
129907;1;56;2018-06-29;2018-06-29 02:36:07;9297;348;1;1;499948;155;1;1
138614;1;805;2018-11-07;2018-11-07 00:00:00;9360;1228;1;1;9360;1228;1;1
138614;1;805;2018-11-07;2018-11-07 00:00:00;9360;1228;1;1;9360;1228;1;1
130555;0;12;2018-07-10;2018-07-10 05:25:11;9412;355;1;1;292190;349;1;1
130555;0;12;2018-07-10;2018-07-10 05:25:11;9412;355;1;1;292190;349;1;1
133865;0;13;2018-08-29;2018-08-29 07:53:18;9412;355;1;1;292190;349;1;1
133865;0;13;2018-08-29;2018-08-29 07:53:18;9412;355;1;1;292190;349;1;1
130107;0;81;2018-07-02;2018-07-02 21:29:21;9930;34;1;1;743816;266;1;1
130107;0;81;2018-07-02;2018-07-02 21:29:21;9930;34;1;1;743816;266;1;1
134236;1;391;2018-09-05;2018-09-05 00:01:00;10099;2303;1;1;787;3667;1;1
134236;1;391;2018-09-05;2018-09-05 00:01:00;10099;2303;1;1;787;3667;1;1
135122;1;41;2018-09-18;2018-09-18 00:27:09;10426;307;1;1;195485;75;1;0
135122;1;41;2018-09-18;2018-09-18 00:27:09;10426;307;1;1;195485;75;1;0
131026;1;117;2018-07-17;2018-07-17 01:00:00;10748;14339;1;1;399312;66;0;0
131026;1;117;2018-07-17;2018-07-17 01:00:00;10748;14339;1;1;399312;66;0;0
133389;1;251;2018-08-24;2018-08-24 00:00:00;10748;14339;1;1;28830;81;1;1
133389;1;251;2018-08-24;2018-08-24 00:00:00;10748;14339;1;1;28830;81;1;1
134581;1;64;2018-09-11;2018-09-11 01:00:00;10748;14339;1;1;437765;54;0;0
134581;1;64;2018-09-11;2018-09-11 01:00:00;10748;14339;1;1;437765;54;0;0
136203;1;263;2018-10-03;2018-10-03 00:00:00;10748;14339;1;1;1040114;18;1;1
136203;1;263;2018-10-03;2018-10-03 00:00:00;10748;14339;1;1;1040114;18;1;1
131285;1;208;2018-07-19;2018-07-19 11:14:19;10815;1003;1;1;512281;85;1;1
131285;1;208;2018-07-19;2018-07-19 11:14:19;10815;1003;1;1;512281;85;1;1
132292;1;379;2018-08-04;2018-08-04 00:00:00;10815;1003;1;1;95937;835;1;0
132292;1;379;2018-08-04;2018-08-04 00:00:00;10815;1003;1;1;95937;835;1;0
153662;1;270;2019-05-08;2019-05-08 09:06:52;11104;423;1;1;224360;202;1;1
153662;1;270;2019-05-08;2019-05-08 09:06:52;11104;423;1;1;224360;202;1;1
135321;1;277;2018-09-20;2018-09-20 01:11:48;11207;678;1;1;1093521;716;1;1
135321;1;277;2018-09-20;2018-09-20 01:11:48;11207;678;1;1;1093521;716;1;1
144053;1;290;2019-02-01;2019-02-01 00:00:24;11207;678;1;1;643186;842;1;1
144053;1;290;2019-02-01;2019-02-01 00:00:24;11207;678;1;1;643186;842;1;1
133492;1;43;2018-08-23;2018-08-23 00:00:00;11222;350;1;1;678555;63;1;0
133492;1;43;2018-08-23;2018-08-23 00:00:00;11222;350;1;1;678555;63;1;0
136167;1;42;2018-10-01;2018-10-02 01:28:23;11222;350;1;1;678555;63;1;0
136167;1;42;2018-10-01;2018-10-02 01:28:23;11222;350;1;1;678555;63;1;0
133608;1;29;2018-08-24;2018-08-24 08:21:00;11868;2518;1;1;24252;939;1;1
133608;1;29;2018-08-24;2018-08-24 08:21:00;11868;2518;1;1;24252;939;1;1
130529;1;282;2018-07-10;2018-07-10 00:07:55;11932;295;1;1;307411;203;1;1
130529;1;282;2018-07-10;2018-07-10 00:07:55;11932;295;1;1;307411;203;1;1
136372;0;28;2018-10-04;2018-10-04 08:16:11;12419;348;1;1;228423;82;1;1
136372;0;28;2018-10-04;2018-10-04 08:16:11;12419;348;1;1;228423;82;1;1
131946;0;3;2018-07-30;2018-07-30 06:07:39;12826;365;1;1;113279;136;1;0
131946;0;3;2018-07-30;2018-07-30 06:07:39;12826;365;1;1;113279;136;1;0
130069;1;22;2018-07-02;2018-07-02 10:19:06;13118;4861;1;1;13124;52;1;0
130069;1;22;2018-07-02;2018-07-02 10:19:06;13118;4861;1;1;13124;52;1;0
133459;1;120;2018-08-22;2018-08-22 12:42:41;13233;210;1;1;1396055;28;0;0
133459;1;120;2018-08-22;2018-08-22 12:42:41;13233;210;1;1;1396055;28;0;0
130788;1;48;2018-07-13;2018-07-13 00:00:00;13604;500;1;1;189391;147;1;1
130788;1;48;2018-07-13;2018-07-13 00:00:00;13604;500;1;1;189391;147;1;1
134652;1;57;2018-09-11;2018-09-12 00:00:00;14013;513;1;0;895211;12;0;0
134652;1;57;2018-09-11;2018-09-12 00:00:00;14013;513;1;0;895211;12;0;0
133494;1;58;2018-08-23;2018-08-23 00:01:00;14201;166;1;1;1397420;12;0;1
133494;1;58;2018-08-23;2018-08-23 00:01:00;14201;166;1;1;1397420;12;0;1
135774;1;106;2018-09-27;2018-09-27 00:00:00;14201;166;1;1;1397420;12;0;1
135774;1;106;2018-09-27;2018-09-27 00:00:00;14201;166;1;1;1397420;12;0;1
133421;0;9;2018-08-22;2018-08-22 00:27:07;14397;1581;1;1;204446;1790;1;1
133421;0;9;2018-08-22;2018-08-22 00:27:07;14397;1581;1;1;204446;1790;1;1
134412;1;470;2018-09-07;2018-09-07 00:00:00;15272;544;1;1;592018;44;1;1
134412;1;470;2018-09-07;2018-09-07 00:00:00;15272;544;1;1;592018;44;1;1
131233;1;57;2018-07-19;2018-07-19 00:04:39;15562;4189;1;1;7524;230;1;1
131233;1;57;2018-07-19;2018-07-19 00:04:39;15562;4189;1;1;7524;230;1;1
133642;1;141;2018-08-25;2018-08-26 00:00:00;16070;115;1;0;1373181;3;1;0
133642;1;141;2018-08-25;2018-08-26 00:00:00;16070;115;1;0;1373181;3;1;0
130322;1;906;2018-07-06;2018-07-06 00:01:00;18280;20490;1;1;99909;1312;1;0
